Dataset	Disease	Tissue	Sample	Replicate	ORF1p	ORF2p	ORF0	ORF1p_variants	ORF2p_variants	HERV_proteins	PTMs
PXD003271	Clear-Cell Renal Cell Carcinoma vs healthy	NA	147	1	0	0	0	0	0	0	NA
PXD003271	Clear-Cell Renal Cell Carcinoma vs healthy	NA	148	1	0	0	0	0	ORF2p_PA2_29_(1.491),ORF2p_PA2_26_(1.491),ORF2p_PA2_13_(1.491)	0	NA
PXD003271	Clear-Cell Renal Cell Carcinoma vs healthy	NA	149	1	0	0	0	ORF1p_HS_1_(2.863),ORF1p_HS_103_(2.863),ORF1p_HOT_2_(2.863),ORF1p_PA2_4_(2.863)	ORF2p_HS_21_(2.863),ORF2p_HS_25_(2.863),ORF2p_PA2_4_(2.863)	0	NA
PXD003271	Clear-Cell Renal Cell Carcinoma vs healthy	NA	150	1	0	0	0	0	0	0	NA
PXD003271	Clear-Cell Renal Cell Carcinoma vs healthy	NA	151	1	0	0	0	0	0	0	NA
PXD003271	Clear-Cell Renal Cell Carcinoma vs healthy	NA	152	1	0	0	0	0	0	0	NA
PXD003271	Clear-Cell Renal Cell Carcinoma vs healthy	NA	153	1	0	0	0	0	0	0	NA
PXD003271	Clear-Cell Renal Cell Carcinoma vs healthy	NA	154	1	0	0	0	0	0	0	NA
PXD003271	Clear-Cell Renal Cell Carcinoma vs healthy	NA	155	1	0	0	0	0	0	0	NA
PXD003271	Clear-Cell Renal Cell Carcinoma vs healthy	NA	156	1	0	0	0	0	0	0	NA
PXD003271	Clear-Cell Renal Cell Carcinoma vs healthy	NA	157	1	0	0	0	0	0	0	NA
PXD003271	Clear-Cell Renal Cell Carcinoma vs healthy	NA	158	1	0	0	0	0	0	0	NA
PXD003271	Clear-Cell Renal Cell Carcinoma vs healthy	NA	159	1	0	0	0	0	0	0	NA
PXD003271	Clear-Cell Renal Cell Carcinoma vs healthy	NA	160	1	0	0	0	ORF1p_HS_24_(1.461),ORF1p_HS_55_(1.461),ORF1p_PA2_5_(1.461)	ORF2p_HS_112_(1.461),ORF2p_PA2_16_(1.461),ORF2p_HS_122_(1.461),ORF2p_HS_71_(1.461),ORF2p_PA2_20_(1.461),ORF2p_HS_39_(1.461),ORF2p_HS_10_(1.461),ORF2p_PA2_14_(1.461),ORF2p_PA2_34_(1.461),ORF2p_PA2_32_(1.461),ORF2p_PA2_15_(1.461)	C9JL84_(1.461)	NA
PXD003271	Clear-Cell Renal Cell Carcinoma vs healthy	NA	161	1	0	0	0	0	0	0	NA
PXD003271	Clear-Cell Renal Cell Carcinoma vs healthy	NA	162	1	0	0	0	0	0	0	NA
PXD003271	Clear-Cell Renal Cell Carcinoma vs healthy	NA	163	1	0	0	0	0	0	0	NA
PXD003271	Clear-Cell Renal Cell Carcinoma vs healthy	NA	164	1	0	0	0	0	0	0	NA
PXD003271	Clear-Cell Renal Cell Carcinoma vs healthy	NA	165	1	0	0	0	0	0	0	NA
PXD003271	Clear-Cell Renal Cell Carcinoma vs healthy	NA	166	1	0	0	0	ORF1p_PA2_16_(2.187),ORF1p_PA2_20_(2.187)	ORF2p_HS_47_(2.798),ORF2p_HS_115_(2.187),ORF2p_HS_7_(2.187),ORF2p_HS_116_(2.187),ORF2p_HS_36_(2.187),ORF2p_HS_9_(2.187),ORF2p_HS_25_(2.187),ORF2p_HS_20_(2.187),ORF2p_HS_60_(2.187),ORF2p_HS_42_(2.187),ORF2p_HOT_3_(2.187)	0	NA
PXD003271	Clear-Cell Renal Cell Carcinoma vs healthy	NA	167	1	0	0	0	0	0	0	NA
PXD003271	Clear-Cell Renal Cell Carcinoma vs healthy	NA	168	1	0	0	0	0	0	0	NA
PXD003271	Clear-Cell Renal Cell Carcinoma vs healthy	NA	169	1	0	0	0	ORF1p_HS_92_(3.519)	ORF2p_HS_7_(3.519),ORF2p_HS_45_(3.519)	0	NA
PXD003271	Clear-Cell Renal Cell Carcinoma vs healthy	NA	170	1	0	0	0	0	0	0	NA
PXD003271	Clear-Cell Renal Cell Carcinoma vs healthy	NA	171	1	0	0	0	0	0	0	NA
PXD003271	Clear-Cell Renal Cell Carcinoma vs healthy	NA	172	1	0	0	0	0	0	0	NA
PXD003271	Clear-Cell Renal Cell Carcinoma vs healthy	NA	173	1	0	0	0	0	0	0	NA
PXD003271	Clear-Cell Renal Cell Carcinoma vs healthy	NA	174	1	0	0	0	ORF1p_PA2_13_(3.832),ORF1p_HS_96_(3.832)	ORF2p_HS_120_(3.832),ORF2p_PA2_15_(3.832),ORF2p_HS_1_(3.832),ORF2p_HS_25_(3.832),ORF2p_PA2_20_(3.832),ORF2p_PA2_30_(3.832),ORF2p_HS_67_(3.832),ORF2p_HOT_1_(3.832),ORF2p_HS_21_(3.832),ORF2p_PA2_23_(3.832)	Q9N2J8_(3.832)	NA
PXD003271	Clear-Cell Renal Cell Carcinoma vs healthy	NA	175	1	0	0	0	0	0	0	NA
PXD003271	Clear-Cell Renal Cell Carcinoma vs healthy	NA	176	1	0	0	0	0	0	0	NA
PXD003271	Clear-Cell Renal Cell Carcinoma vs healthy	NA	177	1	0	0	0	0	0	0	NA
PXD003271	Clear-Cell Renal Cell Carcinoma vs healthy	NA	178	1	0	0	0	0	0	0	NA
